price,premium,24h_volume,timestamp,type,expiry,symbol,exchange
67784.5,0.0252,9344644.0,1636353130.127269,QUARTER,211231,BTC-USD-211231,Kraken Futures
69294.0,0.0481,1258909.0,1636353130.127269,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66654.0,0.0081,3028186.0,1636353130.127269,MONTH,211126,BTC-USD-211126,Kraken Futures
65984.75,0.0,156643226.0,1636353193.281031,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67675.0,0.0256,9343016.0,1636353193.281031,QUARTER,211231,BTC-USD-211231,Kraken Futures
69205.5,0.0488,1258909.0,1636353193.281031,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66554.0,0.0086,3030171.0,1636353193.281031,MONTH,211126,BTC-USD-211126,Kraken Futures
66002.25,0.0,156664309.0,1636353256.1211576,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67667.0,0.0252,9343016.0,1636353256.1211576,QUARTER,211231,BTC-USD-211231,Kraken Futures
69215.0,0.0487,1259409.0,1636353256.1211576,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66565.5,0.0085,3032156.0,1636353256.1211576,MONTH,211126,BTC-USD-211126,Kraken Futures
65976.5,0.0,156725453.0,1636353320.07658,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67662.0,0.0255,9343016.0,1636353320.07658,QUARTER,211231,BTC-USD-211231,Kraken Futures
69188.25,0.0487,1259409.0,1636353320.07658,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66535.75,0.0085,3032156.0,1636353320.07658,MONTH,211126,BTC-USD-211126,Kraken Futures
66007.25,0.0,156623296.0,1636353384.6570876,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67664.25,0.0251,9328716.0,1636353384.6570876,QUARTER,211231,BTC-USD-211231,Kraken Futures
69189.0,0.0482,1259409.0,1636353384.6570876,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66546.0,0.0082,3029974.0,1636353384.6570876,MONTH,211126,BTC-USD-211126,Kraken Futures
65986.5,0.0,156665569.0,1636353447.617071,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67671.25,0.0255,9328716.0,1636353447.617071,QUARTER,211231,BTC-USD-211231,Kraken Futures
69194.5,0.0486,1259409.0,1636353447.617071,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66547.5,0.0085,3029974.0,1636353447.617071,MONTH,211126,BTC-USD-211126,Kraken Futures
66012.25,0.0,156729366.0,1636353513.0010743,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67682.5,0.0253,9328716.0,1636353513.0010743,QUARTER,211231,BTC-USD-211231,Kraken Futures
69198.75,0.0483,1259409.0,1636353513.0010743,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66560.0,0.0083,3029974.0,1636353513.0010743,MONTH,211126,BTC-USD-211126,Kraken Futures
66035.5,0.0,156577064.0,1636353575.8970969,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67726.25,0.0256,9328716.0,1636353575.8970969,QUARTER,211231,BTC-USD-211231,Kraken Futures
69234.5,0.0484,1259409.0,1636353575.8970969,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66595.25,0.0085,3029974.0,1636353575.8970969,MONTH,211126,BTC-USD-211126,Kraken Futures
66029.25,0.0,156556033.0,1636353640.2490284,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67715.75,0.0255,9328941.0,1636353640.2490284,QUARTER,211231,BTC-USD-211231,Kraken Futures
69239.0,0.0486,1261020.0,1636353640.2490284,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66586.25,0.0084,3029974.0,1636353640.2490284,MONTH,211126,BTC-USD-211126,Kraken Futures
66047.75,0.0,156728752.0,1636353704.7770212,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67731.25,0.0255,9329166.0,1636353704.7770212,QUARTER,211231,BTC-USD-211231,Kraken Futures
69252.25,0.0485,1267096.0,1636353704.7770212,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66601.25,0.0084,3029974.0,1636353704.7770212,MONTH,211126,BTC-USD-211126,Kraken Futures
66113.0,0.0,156856263.0,1636353769.4010887,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67786.5,0.0253,9329616.0,1636353769.4010887,QUARTER,211231,BTC-USD-211231,Kraken Futures
69298.5,0.0482,1273096.0,1636353769.4010887,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66659.75,0.0083,3028368.0,1636353769.4010887,MONTH,211126,BTC-USD-211126,Kraken Futures
66117.5,0.0,157572426.0,1636353832.9129293,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67787.5,0.0253,9329616.0,1636353832.9129293,QUARTER,211231,BTC-USD-211231,Kraken Futures
69328.5,0.0486,1273096.0,1636353832.9129293,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66662.25,0.0082,3027168.0,1636353832.9129293,MONTH,211126,BTC-USD-211126,Kraken Futures
66104.0,0.0,157632745.0,1636353895.8650944,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67799.25,0.0256,9329616.0,1636353895.8650944,QUARTER,211231,BTC-USD-211231,Kraken Futures
69335.0,0.0489,1273096.0,1636353895.8650944,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66671.0,0.0086,3027168.0,1636353895.8650944,MONTH,211126,BTC-USD-211126,Kraken Futures
66067.5,0.0,157607851.0,1636353958.6490438,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67743.0,0.0254,9330291.0,1636353958.6490438,QUARTER,211231,BTC-USD-211231,Kraken Futures
69300.5,0.0489,1292296.0,1636353958.6490438,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66613.5,0.0083,3027668.0,1636353958.6490438,MONTH,211126,BTC-USD-211126,Kraken Futures
66011.75,0.0,157643598.0,1636354023.0571089,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67709.0,0.0257,9333156.0,1636354023.0571089,QUARTER,211231,BTC-USD-211231,Kraken Futures
69245.5,0.049,1293096.0,1636354023.0571089,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66565.75,0.0084,3027668.0,1636354023.0571089,MONTH,211126,BTC-USD-211126,Kraken Futures
66037.5,0.0,157740152.0,1636354086.3450089,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67725.0,0.0256,9333156.0,1636354086.3450089,QUARTER,211231,BTC-USD-211231,Kraken Futures
69258.25,0.0488,1293096.0,1636354086.3450089,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66595.5,0.0084,3027668.0,1636354086.3450089,MONTH,211126,BTC-USD-211126,Kraken Futures
66013.75,0.0,157627249.0,1636354149.2956069,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67722.75,0.0259,9333156.0,1636354149.2956069,QUARTER,211231,BTC-USD-211231,Kraken Futures
69264.75,0.0492,1297096.0,1636354149.2956069,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66579.25,0.0086,3027668.0,1636354149.2956069,MONTH,211126,BTC-USD-211126,Kraken Futures
66016.5,0.0,157618156.0,1636354213.649052,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67723.0,0.0258,9343156.0,1636354213.649052,QUARTER,211231,BTC-USD-211231,Kraken Futures
69264.75,0.0492,1297096.0,1636354213.649052,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66579.25,0.0085,3027668.0,1636354213.649052,MONTH,211126,BTC-USD-211126,Kraken Futures
65997.5,0.0,157614733.0,1636354276.8811555,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67702.75,0.0258,9343156.0,1636354276.8811555,QUARTER,211231,BTC-USD-211231,Kraken Futures
69247.5,0.0492,1297096.0,1636354276.8811555,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66566.25,0.0086,3027668.0,1636354276.8811555,MONTH,211126,BTC-USD-211126,Kraken Futures
65956.75,0.0,157701412.0,1636354340.0890374,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67665.0,0.0259,9343156.0,1636354340.0890374,QUARTER,211231,BTC-USD-211231,Kraken Futures
69195.0,0.0491,1299487.0,1636354340.0890374,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66525.25,0.0086,3027668.0,1636354340.0890374,MONTH,211126,BTC-USD-211126,Kraken Futures
66055.75,0.0,157953937.0,1636354404.8012938,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67766.25,0.0259,9343156.0,1636354404.8012938,QUARTER,211231,BTC-USD-211231,Kraken Futures
69309.0,0.0493,1299487.0,1636354404.8012938,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66636.75,0.0088,3029653.0,1636354404.8012938,MONTH,211126,BTC-USD-211126,Kraken Futures
66043.25,0.0,157949211.0,1636354470.6341145,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67763.75,0.0261,9343156.0,1636354470.6341145,QUARTER,211231,BTC-USD-211231,Kraken Futures
69295.75,0.0492,1300884.0,1636354470.6341145,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66628.75,0.0089,3029653.0,1636354470.6341145,MONTH,211126,BTC-USD-211126,Kraken Futures
66052.25,0.0,157980059.0,1636354535.0490713,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67777.25,0.0261,9343156.0,1636354535.0490713,QUARTER,211231,BTC-USD-211231,Kraken Futures
69315.5,0.0494,1300884.0,1636354535.0490713,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66649.25,0.009,3029653.0,1636354535.0490713,MONTH,211126,BTC-USD-211126,Kraken Futures
66041.75,0.0,158000412.0,1636354600.1291225,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67767.75,0.0261,9343156.0,1636354600.1291225,QUARTER,211231,BTC-USD-211231,Kraken Futures
69304.75,0.0494,1300884.0,1636354600.1291225,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66634.25,0.009,3029653.0,1636354600.1291225,MONTH,211126,BTC-USD-211126,Kraken Futures
65975.0,0.0,157995566.0,1636354666.2730126,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67715.75,0.0264,9343156.0,1636354666.2730126,QUARTER,211231,BTC-USD-211231,Kraken Futures
69248.5,0.0496,1298995.0,1636354666.2730126,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66567.75,0.009,3029653.0,1636354666.2730126,MONTH,211126,BTC-USD-211126,Kraken Futures
66067.5,0.0,158219366.0,1636354729.5050662,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67755.0,0.0255,9365113.0,1636354729.5050662,QUARTER,211231,BTC-USD-211231,Kraken Futures
69295.0,0.0489,1304188.0,1636354729.5050662,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66613.5,0.0083,3042483.0,1636354729.5050662,MONTH,211126,BTC-USD-211126,Kraken Futures
65980.25,0.0,158102294.0,1636354795.760906,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67691.0,0.0259,9365113.0,1636354795.760906,QUARTER,211231,BTC-USD-211231,Kraken Futures
69217.5,0.0491,1300372.0,1636354795.760906,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66549.75,0.0086,3042483.0,1636354795.760906,MONTH,211126,BTC-USD-211126,Kraken Futures
66027.0,0.0,158200080.0,1636354858.6011205,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67718.75,0.0256,9365113.0,1636354858.6011205,QUARTER,211231,BTC-USD-211231,Kraken Futures
69256.5,0.0489,1300392.0,1636354858.6011205,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66589.0,0.0085,3042483.0,1636354858.6011205,MONTH,211126,BTC-USD-211126,Kraken Futures
66084.0,0.0,158260997.0,1636354924.3290148,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67797.25,0.0259,9365113.0,1636354924.3290148,QUARTER,211231,BTC-USD-211231,Kraken Futures
69328.5,0.0491,1300407.0,1636354924.3290148,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66656.5,0.0087,3042483.0,1636354924.3290148,MONTH,211126,BTC-USD-211126,Kraken Futures
66128.25,0.0,158278329.0,1636354988.9611037,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67818.0,0.0256,9365113.0,1636354988.9611037,QUARTER,211231,BTC-USD-211231,Kraken Futures
69369.0,0.049,1300407.0,1636354988.9611037,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66685.25,0.0084,3042483.0,1636354988.9611037,MONTH,211126,BTC-USD-211126,Kraken Futures
66069.0,0.0,158355017.0,1636355052.0252762,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67814.0,0.0264,9365338.0,1636355052.0252762,QUARTER,211231,BTC-USD-211231,Kraken Futures
69325.5,0.0493,1296974.0,1636355052.0252762,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66659.25,0.0089,3042483.0,1636355052.0252762,MONTH,211126,BTC-USD-211126,Kraken Futures
66105.75,0.0,158384491.0,1636355116.3212664,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67842.5,0.0263,9365338.0,1636355116.3212664,QUARTER,211231,BTC-USD-211231,Kraken Futures
69375.75,0.0495,1296974.0,1636355116.3212664,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66709.5,0.0091,3042483.0,1636355116.3212664,MONTH,211126,BTC-USD-211126,Kraken Futures
66112.5,0.0,158392360.0,1636355179.5532029,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67829.5,0.026,9367745.0,1636355179.5532029,QUARTER,211231,BTC-USD-211231,Kraken Futures
69353.75,0.049,1301974.0,1636355179.5532029,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66702.5,0.0089,3042483.0,1636355179.5532029,MONTH,211126,BTC-USD-211126,Kraken Futures
66131.5,0.0,158429967.0,1636355245.081119,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67840.75,0.0258,9367745.0,1636355245.081119,QUARTER,211231,BTC-USD-211231,Kraken Futures
69388.75,0.0493,1301974.0,1636355245.081119,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66725.75,0.009,3042483.0,1636355245.081119,MONTH,211126,BTC-USD-211126,Kraken Futures
66152.5,0.0,158524971.0,1636355308.2012925,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67842.75,0.0256,9367745.0,1636355308.2012925,QUARTER,211231,BTC-USD-211231,Kraken Futures
69399.75,0.0491,1301974.0,1636355308.2012925,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66727.75,0.0087,3042483.0,1636355308.2012925,MONTH,211126,BTC-USD-211126,Kraken Futures
66156.5,0.0,158535395.0,1636355371.6011486,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67848.25,0.0256,9367745.0,1636355371.6011486,QUARTER,211231,BTC-USD-211231,Kraken Futures
69403.5,0.0491,1301974.0,1636355371.6011486,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66737.5,0.0088,3042483.0,1636355371.6011486,MONTH,211126,BTC-USD-211126,Kraken Futures
66198.0,0.0,158560033.0,1636355434.665124,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67884.25,0.0255,9387745.0,1636355434.665124,QUARTER,211231,BTC-USD-211231,Kraken Futures
69444.25,0.049,1300932.0,1636355434.665124,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66783.5,0.0088,3042483.0,1636355434.665124,MONTH,211126,BTC-USD-211126,Kraken Futures
66319.75,0.0,159426066.0,1636355499.0730608,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
68002.25,0.0254,9656549.0,1636355499.0730608,QUARTER,211231,BTC-USD-211231,Kraken Futures
69529.75,0.0484,1328074.0,1636355499.0730608,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66849.0,0.008,3085555.0,1636355499.0730608,MONTH,211126,BTC-USD-211126,Kraken Futures
66279.0,0.0,159069167.0,1636355563.6492665,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67986.25,0.0258,9628475.0,1636355563.6492665,QUARTER,211231,BTC-USD-211231,Kraken Futures
69505.25,0.0487,1327019.0,1636355563.6492665,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66839.0,0.0084,3058571.0,1636355563.6492665,MONTH,211126,BTC-USD-211126,Kraken Futures
66223.5,0.0,159196727.0,1636355626.825276,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67900.0,0.0253,9628475.0,1636355626.825276,QUARTER,211231,BTC-USD-211231,Kraken Futures
69426.25,0.0484,1327019.0,1636355626.825276,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66770.25,0.0083,3058571.0,1636355626.825276,MONTH,211126,BTC-USD-211126,Kraken Futures
66150.25,0.0,159273880.0,1636355689.665103,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67832.25,0.0254,9628475.0,1636355689.665103,QUARTER,211231,BTC-USD-211231,Kraken Futures
69374.75,0.0487,1327019.0,1636355689.665103,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66704.75,0.0084,3058576.0,1636355689.665103,MONTH,211126,BTC-USD-211126,Kraken Futures
66070.0,0.0,159289504.0,1636355752.6170928,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67781.5,0.0259,9628475.0,1636355752.6170928,QUARTER,211231,BTC-USD-211231,Kraken Futures
69340.5,0.0495,1317019.0,1636355752.6170928,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66640.0,0.0086,3058576.0,1636355752.6170928,MONTH,211126,BTC-USD-211126,Kraken Futures
66042.5,0.0,159279860.0,1636355815.684074,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67745.75,0.0258,9628475.0,1636355815.684074,QUARTER,211231,BTC-USD-211231,Kraken Futures
69285.75,0.0491,1294495.0,1636355815.684074,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66611.25,0.0086,3058576.0,1636355815.684074,MONTH,211126,BTC-USD-211126,Kraken Futures
66072.5,0.0,159278627.0,1636355879.7850845,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67751.75,0.0254,9628475.0,1636355879.7850845,QUARTER,211231,BTC-USD-211231,Kraken Futures
69332.25,0.0493,1296385.0,1636355879.7850845,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66623.5,0.0083,3058576.0,1636355879.7850845,MONTH,211126,BTC-USD-211126,Kraken Futures
66074.75,0.0,159272812.0,1636355943.689119,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67744.75,0.0253,9628475.0,1636355943.689119,QUARTER,211231,BTC-USD-211231,Kraken Futures
69306.75,0.0489,1296385.0,1636355943.689119,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66619.5,0.0082,3058576.0,1636355943.689119,MONTH,211126,BTC-USD-211126,Kraken Futures
66028.75,0.0,159318386.0,1636356006.6972902,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67690.25,0.0252,9642107.0,1636356006.6972902,QUARTER,211231,BTC-USD-211231,Kraken Futures
69231.5,0.0485,1305612.0,1636356006.6972902,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66585.25,0.0084,3058576.0,1636356006.6972902,MONTH,211126,BTC-USD-211126,Kraken Futures
66016.5,0.0,159469505.0,1636356069.761268,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67683.75,0.0253,9622207.0,1636356069.761268,QUARTER,211231,BTC-USD-211231,Kraken Futures
69226.0,0.0486,1305612.0,1636356069.761268,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66575.75,0.0085,3058576.0,1636356069.761268,MONTH,211126,BTC-USD-211126,Kraken Futures
66040.0,0.0,159606385.0,1636356132.7130384,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67718.0,0.0254,9638700.0,1636356132.7130384,QUARTER,211231,BTC-USD-211231,Kraken Futures
69246.5,0.0486,1304057.0,1636356132.7130384,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66595.75,0.0084,3058576.0,1636356132.7130384,MONTH,211126,BTC-USD-211126,Kraken Futures
66035.0,0.0,159634418.0,1636356195.6090624,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67724.75,0.0256,9638700.0,1636356195.6090624,QUARTER,211231,BTC-USD-211231,Kraken Futures
69254.25,0.0488,1304057.0,1636356195.6090624,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66597.5,0.0085,3060576.0,1636356195.6090624,MONTH,211126,BTC-USD-211126,Kraken Futures
66054.75,0.0,159651379.0,1636356260.4652634,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67724.25,0.0253,9638700.0,1636356260.4652634,QUARTER,211231,BTC-USD-211231,Kraken Futures
69251.75,0.0484,1304057.0,1636356260.4652634,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66601.75,0.0083,3060576.0,1636356260.4652634,MONTH,211126,BTC-USD-211126,Kraken Futures
66083.0,0.0,159682654.0,1636356325.041057,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67744.25,0.0251,9638700.0,1636356325.041057,QUARTER,211231,BTC-USD-211231,Kraken Futures
69282.0,0.0484,1304057.0,1636356325.041057,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66634.5,0.0083,3060576.0,1636356325.041057,MONTH,211126,BTC-USD-211126,Kraken Futures
66019.75,0.0,159750108.0,1636356387.93713,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67731.0,0.0259,9641107.0,1636356387.93713,QUARTER,211231,BTC-USD-211231,Kraken Futures
69263.5,0.0491,1306557.0,1636356387.93713,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66608.5,0.0089,3060576.0,1636356387.93713,MONTH,211126,BTC-USD-211126,Kraken Futures
66006.25,0.0,159846783.0,1636356453.353113,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67700.25,0.0257,9643289.0,1636356453.353113,QUARTER,211231,BTC-USD-211231,Kraken Futures
69217.75,0.0487,1306557.0,1636356453.353113,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66575.5,0.0086,3060576.0,1636356453.353113,MONTH,211126,BTC-USD-211126,Kraken Futures
65987.0,0.0,159927496.0,1636356517.9851213,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67662.25,0.0254,9643289.0,1636356517.9851213,QUARTER,211231,BTC-USD-211231,Kraken Futures
69189.0,0.0485,1306557.0,1636356517.9851213,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66552.75,0.0086,3060576.0,1636356517.9851213,MONTH,211126,BTC-USD-211126,Kraken Futures
65947.75,0.0,159980857.0,1636356582.817124,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67652.75,0.0259,9643289.0,1636356582.817124,QUARTER,211231,BTC-USD-211231,Kraken Futures
69188.75,0.0491,1306557.0,1636356582.817124,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66532.25,0.0089,3058376.0,1636356582.817124,MONTH,211126,BTC-USD-211126,Kraken Futures
65926.5,0.0,160190710.0,1636356645.6715922,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67649.25,0.0261,9646821.0,1636356645.6715922,QUARTER,211231,BTC-USD-211231,Kraken Futures
69167.25,0.0492,1304834.0,1636356645.6715922,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66521.0,0.009,3058376.0,1636356645.6715922,MONTH,211126,BTC-USD-211126,Kraken Futures
65830.5,0.0,160317745.0,1636356708.5131855,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67538.25,0.0259,9647496.0,1636356708.5131855,QUARTER,211231,BTC-USD-211231,Kraken Futures
69073.25,0.0493,1295939.0,1636356708.5131855,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66428.25,0.0091,3058376.0,1636356708.5131855,MONTH,211126,BTC-USD-211126,Kraken Futures
65783.0,0.0,160465977.0,1636356771.4116733,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67488.0,0.0259,9647721.0,1636356771.4116733,QUARTER,211231,BTC-USD-211231,Kraken Futures
68993.25,0.0488,1297439.0,1636356771.4116733,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66376.75,0.009,3060361.0,1636356771.4116733,MONTH,211126,BTC-USD-211126,Kraken Futures
65714.75,0.0,160690505.0,1636356836.696903,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67407.75,0.0258,9647721.0,1636356836.696903,QUARTER,211231,BTC-USD-211231,Kraken Futures
68914.0,0.0487,1297439.0,1636356836.696903,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66283.5,0.0087,3060361.0,1636356836.696903,MONTH,211126,BTC-USD-211126,Kraken Futures
65696.25,0.0,160920204.0,1636356899.6491952,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67412.75,0.0261,9651708.0,1636356899.6491952,QUARTER,211231,BTC-USD-211231,Kraken Futures
68921.25,0.0491,1297280.0,1636356899.6491952,SEMIANNUAL,220325,BTC-USD-220325,Kraken Futures
66307.5,0.0093,3062222.0,1636356899.6491952,MONTH,211126,BTC-USD-211126,Kraken Futures
65777.5,0.0,160944071.0,1636356964.1131096,PERPETUAL,100101,BTC-USD-PERPETUAL,Kraken Futures
67472.25,0.0258,9651708.0,1636356964.1131096,QUARTER,211231,BTC-USD-211231,Kraken Futures
